ranking,popularity,num_scoring_users,rank,num_episodes,rating,title,average_episode_duration,source,media_type,id,status,num_list_users,mean,nsfw,start_year
{'rank': 15783},20304,71,15782,1,original,Yong Zhi Cheng,6665,original,movie,51601,finished_airing,251,0.0,white,2021.0
{'rank': 15784},24631,18,15783,26,original,Yong-gamhan Sobangcha Ray,800,original,tv,48298,finished_airing,91,0.0,white,2016.0
{'rank': 15786},16408,14,15785,0,web_manga,Yongisanda,0,web_manga,tv,59685,currently_airing,544,0.0,white,2024.0
{'rank': 15787},18433,81,15786,1,other,Yongshi,4980,other,movie,32920,finished_airing,366,0.0,white,2007.0
{'rank': 15788},24406,17,15788,1,original,Yongzhe Chuang Mo Cheng,4800,original,movie,45059,finished_airing,95,0.0,white,2018.0
{'rank': 15789},21311,53,15788,6,web_manga,Yongzhe Donghua Xilie,1560,web_manga,ona,53032,finished_airing,195,0.0,white,2021.0
{'rank': 15791},18905,76,15791,8,source_inconnue,Yonimo Kimyou na Man☆Gatarou,480,source_inconnue,ova,31317,finished_airing,332,0.0,white,2009.0
{'rank': 15793},21745,44,15792,6,original,Yorozu Kotto Yamagashi,31,original,tv,54178,finished_airing,171,0.0,white,2011.0
{'rank': 15794},21921,61,15794,1,original,Yoru ni Natta Yuki no Hanashi,360,original,movie,53080,finished_airing,163,0.0,white,2018.0
{'rank': 15795},12444,92,15794,0,web_manga,Yoru wa Neko to Issho Season 3,120,web_manga,ona,58199,currently_airing,1609,0.0,white,2024.0
{'rank': 15797},17951,81,15797,13,original,Yoshida Katsuko no Yabai wa! SDGs: Araburu! Trouble! Sustainable!,120,original,tv,50141,finished_airing,402,0.0,white,2021.0
{'rank': 15798},16950,106,15798,3,original,Yoshida no Matsue Beauty Daisakusen,307,original,ona,35142,finished_airing,483,0.0,white,2017.0
{'rank': 15799},17694,100,15798,47,source_inconnue,Yoshimoto Muchikko Monogatari,2400,source_inconnue,tv,12781,finished_airing,420,0.0,white,1998.0
{'rank': 15805},23006,13,15804,10,manga,You Shen Me,300,manga,ona,44573,finished_airing,123,0.0,white,2013.0
{'rank': 15806},24317,15,15805,10,manga,You Shen Me 2nd Season,600,manga,ona,44574,finished_airing,96,0.0,white,2016.0
{'rank': 15807},21879,39,15806,8,original,You Yao Qi Xia Ri Guanggao Pian,25,original,special,44101,finished_airing,165,0.0,white,2015.0
{'rank': 15808},21069,18,15807,1,original,Youan Xiao Jing de Gui,1200,original,movie,56589,finished_airing,207,0.0,white,2023.0
{'rank': 15809},26056,12,15808,156,source_inconnue,Youji Shen Bing,740,source_inconnue,tv,45903,finished_airing,73,0.0,white,2006.0
{'rank': 15810},14002,87,15810,13,manga,Youjo Shachou R,180,manga,ona,53079,finished_airing,1022,0.0,white,2023.0
{'rank': 15811},17147,76,15811,1,game,"Youkai Watch ♪ Movie 7: Keita to Orecchi no Deai Hen da Nyan ♪ Wa, Watakushi mo ♪♪",2820,game,movie,50191,finished_airing,467,0.0,white,2021.0
{'rank': 15812},18636,38,15811,1,game,Youkai Watch ♪ Movie 8: Jibanyan vs. Komasan - Monge Daikessen da Nyan,2400,game,movie,53634,finished_airing,349,0.0,white,2023.0
{'rank': 15813},20501,35,15812,1,game,Youkai Watch ♪ Planetarium: Koma-san kara no SOS! Black Hole e Let's Go da Nyaa ♪,1560,game,movie,53967,finished_airing,240,0.0,white,2022.0
{'rank': 15814},21032,30,15813,1,game,Youkai Watch: Planetarium wa Hoshi to Youkai ga Ippai!,1680,game,movie,53966,finished_airing,209,0.0,white,2016.0
{'rank': 15816},20790,5,15815,0,original,Youkoso Ninchishou Sekai e,300,original,tv,58604,currently_airing,223,0.0,white,2022.0
{'rank': 15817},20576,64,15817,1,original,Youkoso! Ecolo Shima,1020,original,ova,35279,finished_airing,236,0.0,white,1998.0
{'rank': 15819},17580,34,15819,1,original,Young Alive!: iPS Saibou ga Hiraku Mirai,5400,original,movie,42840,finished_airing,428,0.0,white,2010.0
{'rank': 15820},19819,68,15820,20,original,Yousei Tin Tin,90,original,ona,37554,finished_airing,277,0.0,white,2018.0
{'rank': 15822},19503,81,15822,1,other,Youtai Nuhai Zai Shanghai 2: Xianglian Mima,4761,other,movie,36843,finished_airing,294,0.0,white,2015.0
{'rank': 15823},18494,73,15822,12,original,YouTuNya 2nd Season,90,original,tv,58602,finished_airing,361,0.0,white,2024.0
{'rank': 15824},14667,257,15824,130,source_inconnue,Youyou no Neko Tsumami,300,source_inconnue,tv,12771,finished_airing,849,0.0,white,1992.0
{'rank': 15825},22063,68,15824,1,original,Youyu Bi,263,original,movie,53031,finished_airing,157,0.0,white,2015.0
{'rank': 15826},27580,15,15826,1,original,Yowaki Hakanaki Mono-tachi Pilot Movie,289,original,ona,59811,finished_airing,41,0.0,white,2022.0
{'rank': 15827},17020,104,15827,1,original,Yowamushi Chinsengumi,300,original,movie,24981,finished_airing,478,0.0,white,1935.0
{'rank': 15828},16605,40,15827,0,original,Yowamushi Monsters,60,original,tv,30119,currently_airing,520,0.0,white,2012.0
{'rank': 15830},25278,14,15829,20,original,Yu Jian Tuzki,180,original,ona,47535,finished_airing,83,0.0,white,2017.0
{'rank': 15831},24524,16,15830,67,original,Yu Laoban No Richang,60,original,ona,47560,finished_airing,93,0.0,white,2017.0
{'rank': 15836},24407,15,15835,1,original,Yu Shen Chuan: Wangzhe Shaonian,5463,original,movie,45063,finished_airing,95,0.0,white,2018.0
{'rank': 15837},24146,15,15836,1,source_inconnue,Yu Shen Chuan: Xun Zhao Shen Li,4922,source_inconnue,movie,52130,finished_airing,99,0.0,white,2018.0
{'rank': 15838},20580,84,15838,1,original,Yu Sheng,147,original,movie,53045,finished_airing,235,0.0,white,2019.0
{'rank': 15839},22064,15,15838,1,original,Yu Shi,4500,original,movie,44669,finished_airing,157,0.0,white,2006.0
{'rank': 15841},25086,27,15840,1,other,Yu Zhi Ge,587,other,ona,55982,finished_airing,86,0.0,gray,2017.0
{'rank': 15842},25087,14,15841,1,original,Yuan Chuang Shijie: Xiong Hai Zi Buluo,4800,original,movie,44970,finished_airing,86,0.0,white,2016.0
{'rank': 15843},9770,170,15842,52,original,Yuan Shen Haojie,699,original,ona,49204,finished_airing,3685,0.0,white,2021.0
{'rank': 15844},21715,30,15843,1,original,Yuan Shi Qi Zhuan Qianzhuan: Gloria,1955,original,ona,52870,finished_airing,172,0.0,white,2020.0
{'rank': 15850},25296,9,15849,24,game,Yuanqi Qi Shi,240,game,ona,58556,finished_airing,82,0.0,white,2022.0
{'rank': 15851},24219,11,15850,12,game,Yuanqi Qi Shi 2,420,game,ona,58559,finished_airing,98,0.0,white,2024.0
{'rank': 15852},23301,16,15851,52,original,Yuanqi Zhengjiu Dui,1400,original,tv,44466,finished_airing,116,0.0,white,2016.0
{'rank': 15853},22739,25,15852,5,other,Yudatte Saikоu! Revice Anime Yukemuri Paradise A Go! Go!,506,other,ona,53868,finished_airing,132,0.0,white,2022.0
{'rank': 15860},24435,12,15860,26,original,Yueya Er,1340,original,tv,47711,finished_airing,94,0.0,white,2019.0
{'rank': 15861},27062,11,15860,26,original,Yuhang Shu,740,original,tv,45727,finished_airing,65,0.0,white,2008.0
{'rank': 15862},19328,94,15861,26,original,Yuhuwa Chingudeul,1380,original,tv,36167,finished_airing,306,0.0,white,2009.0
{'rank': 15863},21558,32,15863,28,original,Yuhuwa Chingudeul 2,680,original,tv,48304,finished_airing,182,0.0,white,2013.0
{'rank': 15864},18279,95,15863,12,original,Yukai na Animal Bus,80,original,tv,34794,finished_airing,377,0.0,white,2017.0
{'rank': 15865},19255,83,15864,12,original,Yukai na Animal Bus 2nd Season,80,original,tv,35385,finished_airing,310,0.0,white,2017.0
{'rank': 15866},18676,113,15865,6,source_inconnue,Yuke! Shouei-kun,150,source_inconnue,ona,15657,finished_airing,346,0.0,white,2012.0
{'rank': 15868},21567,57,15868,2,original,Yuki Terai in Virtual Hawaii,982,original,ova,53508,finished_airing,181,0.0,white,2001.0
{'rank': 15869},21989,53,15869,3,original,Yuki Terai in Virtual Hawaii Specials,227,original,special,53509,finished_airing,160,0.0,white,2001.0
{'rank': 15870},16423,100,15869,1,original,Yukidaruma,0,original,movie,30957,finished_airing,541,0.0,white,1918.0
{'rank': 15874},17487,96,15874,26,source_inconnue,"Yume Miru, Anime: On-chan",360,source_inconnue,tv,3500,finished_airing,436,0.0,white,2008.0
{'rank': 15877},20502,94,15877,1,original,Yume Utsutsu (2010),287,original,movie,48972,finished_airing,240,0.0,white,2010.0
{'rank': 15878},16205,100,15877,12,manga,Yume wo Kanaeru Zou,600,manga,tv,5841,finished_airing,565,0.0,white,2009.0
{'rank': 15880},19387,73,15879,0,other,Yumearu Ugoku Ehon,180,other,ona,36700,currently_airing,301,0.0,white,2015.0
{'rank': 15881},19130,24,15880,1,web_manga,Yumiui Sepodeul,5580,web_manga,movie,58297,finished_airing,317,0.0,white,2024.0
{'rank': 15885},20261,28,15885,26,other,Yun Zhongju San Zi,849,other,ona,57836,finished_airing,253,0.0,white,2024.0
{'rank': 15887},25480,16,15886,78,source_inconnue,Yuncai Mianbao,620,source_inconnue,tv,45367,finished_airing,80,0.0,white,2012.0
{'rank': 15888},25862,14,15887,78,source_inconnue,Yuncai Mianbao 2,620,source_inconnue,tv,45368,finished_airing,75,0.0,white,2015.0
{'rank': 15891},26413,12,15890,39,original,Yunduo Baobei,1220,original,tv,44825,finished_airing,70,0.0,white,2012.0
{'rank': 15893},16233,89,15892,50,original,Yura Yura Suizokukan,60,original,tv,35957,finished_airing,562,0.0,white,2017.0
{'rank': 15894},18355,129,15893,1,web_manga,Yurumi to Shimeru,180,web_manga,ona,29751,finished_airing,371,0.0,white,2008.0
{'rank': 15899},18677,76,15898,1,novel,Yuuki no Hana ga Hiraku Toki: Yanase Takashi to Anpanman no Monogatari,3300,novel,tv_special,39109,finished_airing,346,0.0,white,2019.0
{'rank': 15902},20089,53,15902,20,other,Yuusei Koukou Tenmon-bu,90,other,ona,48628,finished_airing,262,0.0,white,2021.0
{'rank': 15903},21411,39,15902,1,original,Yuusha Ou GaoGaiGar: Project Z,670,original,special,52384,finished_airing,189,0.0,white,2006.0
{'rank': 15904},20863,44,15904,2,original,Yuusha-Ou GaoGaiGar: Blockaded Numbers,580,original,special,52383,finished_airing,219,0.0,white,1999.0
{'rank': 15905},18161,86,15905,26,source_inconnue,Yuuto-kun ga Iku,60,source_inconnue,tv,18983,finished_airing,386,0.0,white,2013.0
{'rank': 15906},19475,73,15906,1,source_inconnue,Yuuto-kun ga Iku Movie,3000,source_inconnue,movie,22197,finished_airing,296,0.0,white,2014.0
{'rank': 15907},13370,115,15907,10,visual_novel,Yuuwaku★Office Lover 2,241,visual_novel,ona,36705,finished_airing,1216,0.0,white,2017.0
{'rank': 15908},15541,126,15907,26,source_inconnue,Yuuyake Banchou,600,source_inconnue,tv,12765,finished_airing,661,0.0,white,1968.0
{'rank': 15910},24633,15,15910,52,original,Yuzhou Huwei Dui,740,original,tv,47640,finished_airing,91,0.0,white,2018.0
{'rank': 15911},24992,15,15911,26,original,Yuzhou Huwei Dui 2,740,original,tv,47642,finished_airing,87,0.0,white,2019.0
{'rank': 15912},25089,14,15912,26,original,Yuzhou Huwei Dui 3,800,original,tv,47643,finished_airing,86,0.0,white,2020.0
{'rank': 15913},25279,9,15913,1,original,Yuzhou Huwei Dui: Fengbao Liliang,5603,original,movie,57459,finished_airing,83,0.0,white,2023.0
{'rank': 15914},27224,9,15914,52,original,Yuzhou Huwei Dui: Gang Jia Bawang Long,789,original,tv,57317,finished_airing,63,0.0,white,2021.0
{'rank': 15916},22563,22,15916,3,original,Zai Na Yaoyuan Di Difang,1620,original,tv_special,47791,finished_airing,137,0.0,white,2019.0
{'rank': 15917},16940,103,15917,1,original,Zaiyuki Pilot,535,original,ona,57702,finished_airing,485,0.0,white,2023.0
{'rank': 15918},23586,16,15918,1,source_inconnue,Zang Ling Wangzhixue Yu Jingling,4755,source_inconnue,movie,44896,finished_airing,109,0.0,white,2015.0
{'rank': 15919},19274,68,15919,8,picture_book,Zannen na Ikimono Jiten (2019),300,picture_book,tv,44026,finished_airing,309,0.0,white,2019.0
{'rank': 15920},20685,58,15920,5,picture_book,Zannen na Ikimono Jiten (2021),300,picture_book,tv,52052,finished_airing,230,0.0,white,2021.0
{'rank': 15921},19881,55,15920,5,picture_book,Zannen na Ikimono Jiten (2022),300,picture_book,tv,52053,finished_airing,274,0.0,white,2022.0
{'rank': 15922},18744,60,15922,2,picture_book,Zannen na Ikimono Jiten (Special),300,picture_book,special,39430,finished_airing,341,0.0,white,2019.0
{'rank': 15923},20080,38,15923,1,picture_book,Zannen na Ikimono Jiten the Movie,5460,picture_book,movie,49843,finished_airing,263,0.0,white,2022.0
{'rank': 15924},22482,4,15923,12,other,Zanting! Zhi Xu Chongzu,900,other,ona,60297,currently_airing,139,0.0,white,2024.0
{'rank': 15925},12431,25,15925,1,original,Zegapain: STA,5400,original,movie,56488,finished_airing,1617,0.0,white,2024.0
{'rank': 15926},18865,79,15925,78,original,Zen-chan Two-chan,150,original,tv,39450,finished_airing,334,0.0,white,1969.0
{'rank': 15927},20090,29,15927,12,manga,Zenryoku Usagi (2023),300,manga,tv,50995,finished_airing,262,0.0,white,2023.0
{'rank': 15928},18419,127,15928,9,other,Zenryoku Yobikou 5.5 Seminar,251,other,ona,33571,finished_airing,367,0.0,white,2015.0
{'rank': 15930},20960,66,15930,26,original,Zet Ranger,1571,original,tv,38093,finished_airing,213,0.0,white,2008.0
{'rank': 15931},18835,80,15931,13,original,Zetsumetsu Kigu-shun.,43,original,ona,39013,finished_airing,335,0.0,white,2018.0
{'rank': 15932},18162,62,15932,4,original,Zetsumetsu Kigu-shun. (2020),360,original,ona,44048,finished_airing,386,0.0,white,2020.0
{'rank': 15934},18393,86,15934,1,source_inconnue,Zettai Zetsumei Dangerous Jiisan Special-ban,600,source_inconnue,special,23315,finished_airing,368,0.0,white,2003.0
{'rank': 15935},15997,45,15935,9,original,Zhan Shou Zhi Ren,1200,original,ona,38557,finished_airing,593,0.0,white,2018.0
{'rank': 15936},25179,14,15936,52,original,Zhandou Ba Ling Shou,1400,original,tv,44493,finished_airing,84,0.0,white,2016.0
{'rank': 15937},19504,59,15936,26,original,Zhandou Wang Zhi Jufeng Zhan Hun 5,1380,original,tv,42468,finished_airing,294,0.0,white,2018.0
{'rank': 15938},18786,56,15938,10,original,Zhandou Wang Zhi Jufeng Zhan Hun 5: Heti Fanwai Pian,770,original,tv,42979,finished_airing,339,0.0,white,2019.0
{'rank': 15939},24615,16,15939,52,original,Zhandou Wang Zhi Jufeng Zhan Hun 6,780,original,tv,57866,finished_airing,92,0.0,white,2022.0
{'rank': 15940},20081,50,15940,12,other,Zhandouban Geji!,360,other,ona,42513,finished_airing,263,0.0,white,2018.0
{'rank': 15941},21034,46,15941,14,other,Zhandouban Geji! 2nd Season,420,other,ona,48851,finished_airing,209,0.0,white,2019.0
{'rank': 15942},20690,45,15942,4,other,Zhandouban Geji! Season Zero,490,other,ona,48852,finished_airing,229,0.0,white,2018.0
{'rank': 15943},22286,24,15943,86,other,Zhandouban Geji! Shanyao De Richang,60,other,ona,47728,finished_airing,147,0.0,white,2019.0
{'rank': 15948},21916,43,15948,1,original,Zhang Zai Wu Li De Zhu Sun,1089,original,movie,43386,finished_airing,164,0.0,white,1976.0
{'rank': 15951},13399,140,15950,15,original,Zhanguo Fan,780,original,ona,36428,finished_airing,1209,0.0,white,2016.0
{'rank': 15952},24753,15,15951,1,original,Zhangyu Ge,5220,original,movie,44857,finished_airing,90,0.0,white,2014.0
{'rank': 15953},21842,17,15952,48,original,Zhanshen Lianmeng,480,original,ona,59634,currently_airing,166,0.0,white,2024.0
{'rank': 15954},26939,4,15953,28,original,Zhao Chai,150,original,ona,58906,finished_airing,66,0.0,white,2023.0
{'rank': 15955},27609,4,15954,52,other,Zhao Lin de Tanxian Riji,800,other,ona,60435,finished_airing,35,0.0,white,2023.0
{'rank': 15960},18525,29,15960,10,game,Zhege Nianji Huan Neng Dang Daxia Ma,420,game,ona,53382,finished_airing,358,0.0,white,2023.0
{'rank': 15962},18944,59,15961,14,source_inconnue,Zhen Dao Ge 2nd Season,1359,source_inconnue,ona,57468,finished_airing,329,0.0,white,2023.0
{'rank': 15963},18435,106,15963,2,original,Zhen Dao Ge: Tebie Pian,1205,original,ona,49985,finished_airing,366,0.0,white,2021.0
{'rank': 15964},23737,15,15963,1,other,Zhen Gongfu: Aoyun Zai Wojia,5100,other,movie,44673,finished_airing,106,0.0,white,2008.0
{'rank': 15966},15284,20,15965,26,manga,Zhen Hun Jie 4th Season,1200,manga,ona,59969,currently_airing,705,0.0,white,2024.0
{'rank': 15968},24867,15,15967,1,source_inconnue,Zhen Jia Senlin Wang,4560,source_inconnue,movie,45039,finished_airing,89,0.0,white,2017.0
{'rank': 15971},23570,17,15970,1,other,Zheng He 1405: Mo Hai Xun Zong,5918,other,movie,44836,finished_airing,110,0.0,white,2013.0
{'rank': 15973},24994,14,15972,12,book,Zheng Yi Men,720,book,ona,47280,finished_airing,87,0.0,white,2016.0
{'rank': 15974},24868,16,15973,26,picture_book,Zheng Zai Jiang Gush: Shi Er Shengxiao,180,picture_book,ona,47517,finished_airing,89,0.0,white,2018.0
{'rank': 15975},25864,15,15974,52,source_inconnue,"Zhengjiu Diqiu, Maiquan Keke Zai Hang Dong",620,source_inconnue,tv,45452,finished_airing,75,0.0,white,2011.0
{'rank': 15981},20064,92,15981,1,original,Zhi Duoduo Qihuan Xingkong Zhi Lu,1435,original,ona,38911,finished_airing,264,0.0,white,2014.0
{'rank': 15986},24318,16,15985,1,other,Zhi Qu Wei Hu Shan,4800,other,movie,44787,finished_airing,96,0.0,white,2011.0
{'rank': 15991},16113,63,15991,72,web_manga,Zhihao Beipan Diqiule,730,web_manga,ona,49118,finished_airing,578,0.0,white,2021.0
{'rank': 16001},21809,26,16001,26,source_inconnue,Zhiqu Yang Xuetang: Diqiu Jianianhua,480,source_inconnue,ona,44009,finished_airing,168,0.0,white,2017.0
{'rank': 16002},21412,37,16001,26,source_inconnue,Zhiqu Yang Xuetang: Dong Zhi Wu Pian Pian,360,source_inconnue,ona,44007,finished_airing,189,0.0,white,2016.0
{'rank': 16003},21948,25,16003,26,source_inconnue,Zhiqu Yang Xuetang: Qihuan Chengyu Shu,480,source_inconnue,ona,44011,finished_airing,162,0.0,white,2018.0
{'rank': 16004},21650,32,16004,26,source_inconnue,Zhiqu Yang Xuetang: Yangyang Lai Yunbao,480,source_inconnue,ona,44012,finished_airing,175,0.0,white,2018.0
{'rank': 16005},21559,30,16004,26,source_inconnue,Zhiqu Yang Xuetang: Yangyang Qu Maoxian,720,source_inconnue,ona,44013,finished_airing,182,0.0,white,2020.0
{'rank': 16006},21470,36,16006,26,source_inconnue,Zhiqu Yang Xuetang: Yangyang You Shijie,480,source_inconnue,ona,44010,finished_airing,186,0.0,white,2017.0
{'rank': 16007},21568,30,16006,26,original,Zhiqu Yang Xuetang: Yundong Pian,360,original,ona,44008,finished_airing,181,0.0,white,2016.0
{'rank': 16010},20529,15,16009,1,original,Zhong Sheng Xiang,600,original,movie,56970,finished_airing,238,0.0,white,2023.0
{'rank': 16013},22783,32,16013,6,source_inconnue,Zhongguo Changshi Ban,696,source_inconnue,ona,52065,finished_airing,130,0.0,white,2015.0
{'rank': 16014},21365,34,16014,34,original,Zhongguo Hao Gushi,320,original,ona,50233,finished_airing,192,0.0,white,2019.0
{'rank': 16018},19820,24,16017,1,web_manga,Zhongguo Jingqi Xiansheng (2023),4140,web_manga,ona,57440,finished_airing,277,0.0,white,2023.0
{'rank': 16034},25181,13,16033,26,original,Zhonghua Xun Lixian Ji,620,original,tv,44880,finished_airing,84,0.0,white,2014.0
{'rank': 16035},23905,17,16035,1,original,Zhongji Da Maoxian,4990,original,movie,52704,finished_airing,103,0.0,white,2013.0
{'rank': 16036},22018,12,16035,1,source_inconnue,Zhongkui,5820,source_inconnue,movie,56321,finished_airing,159,0.0,white,2023.0
{'rank': 16037},23817,13,16037,1,source_inconnue,Zhongkui Chuanqi: Sui Han Sanyou,4835,source_inconnue,movie,45011,finished_airing,105,0.0,white,2017.0
{'rank': 16038},24054,15,16037,1,original,Zhongshan Hun,4740,original,movie,52584,finished_airing,100,0.0,white,2020.0
{'rank': 16040},27315,4,16040,16,original,Zhongxiao Zhi Bang Bang da,270,original,tv,58899,finished_airing,61,0.0,white,2020.0
{'rank': 16044},25182,14,16043,100,original,Zhouyi Zhou Liu,65,original,ona,47757,finished_airing,84,0.0,white,2018.0
{'rank': 16048},25865,13,16047,26,original,Zhu Dike: Guguai Dao Da Maoxian I,800,original,tv,45098,finished_airing,75,0.0,white,2016.0
{'rank': 16049},25866,12,16048,26,original,Zhu Dike: Guguai Dao Da Maoxian II,800,original,tv,45099,finished_airing,75,0.0,white,2017.0
{'rank': 16050},22055,17,16049,1,original,Zhu Dike: Lanhai Gi Yuan,5157,original,movie,50321,finished_airing,158,0.0,white,2021.0
